0.000000000000000000e+00, 4.093324257293031732e-01
1.000000000000000000e+00, 3.615165676802937211e-01
2.000000000000000000e+00, 4.992367208415359192e-01
3.000000000000000000e+00, 6.527572813245426930e-01
4.000000000000000000e+00, 2.215990428811496771e-01
5.000000000000000000e+00, 1.891056531822742082e-01
6.000000000000000000e+00, 1.642636617114221209e-01
7.000000000000000000e+00, 2.956024696124137652e-01
8.000000000000000000e+00, 6.522725182747061146e-01
9.000000000000000000e+00, 3.066600052614042449e-01
1.000000000000000000e+01, 1.202893577212780646e-01
1.100000000000000000e+01, 1.399507382828531210e-01
1.200000000000000000e+01, 1.628041742676633319e-01
