0.000000000000000000e+00, 4.413927602931591587e-01
1.000000000000000000e+00, 3.866922848487804876e-01
2.000000000000000000e+00, 3.541455322909691228e-01
3.000000000000000000e+00, 3.231013094920421880e-01
4.000000000000000000e+00, 3.063392952044427520e-01
5.000000000000000000e+00, 2.897639561150262000e-01
6.000000000000000000e+00, 3.022570802302176340e-01
7.000000000000000000e+00, 2.898077741413825348e-01
8.000000000000000000e+00, 2.733073205928601701e-01
9.000000000000000000e+00, 2.352987372286320655e-01
1.000000000000000000e+01, 2.227921409854118351e-01
1.100000000000000000e+01, 2.269691659750752988e-01
1.200000000000000000e+01, 2.114136274878149757e-01
1.300000000000000000e+01, 2.032614805022319449e-01
1.400000000000000000e+01, 1.958097173632797894e-01
1.500000000000000000e+01, 1.728539843344815141e-01
1.600000000000000000e+01, 1.752634879749581376e-01
1.700000000000000000e+01, 1.583961906286601717e-01
1.800000000000000000e+01, 1.312215865830145267e-01
1.900000000000000000e+01, 1.171221971715818710e-01
2.000000000000000000e+01, 1.223825437351206136e-01
2.100000000000000000e+01, 1.103974228193277951e-01
2.200000000000000000e+01, 1.181121938808452898e-01
2.300000000000000000e+01, 9.123599693678130507e-02
2.400000000000000000e+01, 7.442530440806553738e-02
2.500000000000000000e+01, 9.264442854635293600e-02
2.600000000000000000e+01, 5.445842159491363216e-02
2.700000000000000000e+01, 5.636027509011718589e-02
2.800000000000000000e+01, 7.107794379062815082e-02
2.900000000000000000e+01, 4.164062388164905398e-02
3.000000000000000000e+01, 3.823949256038789574e-02
3.100000000000000000e+01, 4.044810393107099722e-02
3.200000000000000000e+01, 3.378878347921936837e-02
3.300000000000000000e+01, 3.776436568209784461e-02
3.400000000000000000e+01, 3.179641926968741761e-02
3.500000000000000000e+01, 3.758989501395074151e-02
3.600000000000000000e+01, 3.898375437233338181e-02
3.700000000000000000e+01, 1.498332639067487433e-02
3.800000000000000000e+01, 1.516155629053935264e-02
3.900000000000000000e+01, 7.663514646164443223e-02
