0.000000000000000000e+00, 4.408432390896544484e-01
1.000000000000000000e+00, 2.969765568073535200e-01
2.000000000000000000e+00, 2.440996179912908182e-01
3.000000000000000000e+00, 1.370488814088640928e-01
4.000000000000000000e+00, 9.000431704138511790e-02
5.000000000000000000e+00, 5.162346782171955972e-02
6.000000000000000000e+00, 7.942830929962486908e-02
7.000000000000000000e+00, 6.201986075604729032e-02
8.000000000000000000e+00, 5.355078054892039446e-02
9.000000000000000000e+00, 1.791124259158800580e-01
1.000000000000000000e+01, 7.871974087691532840e-02
1.100000000000000000e+01, 3.060312517416889366e-01
1.200000000000000000e+01, 2.034559867457112481e-01
1.300000000000000000e+01, 9.444904372133136605e-02
1.400000000000000000e+01, 8.762691557547676313e-02
1.500000000000000000e+01, 2.619510008977101179e-01
1.600000000000000000e+01, 1.155636045577708299e-01
1.700000000000000000e+01, 1.623707264922354676e-01
1.800000000000000000e+01, 8.446745209246087072e-02
1.900000000000000000e+01, 5.289940002076271020e-02
2.000000000000000000e+01, 6.743673135047761891e-02
2.100000000000000000e+01, 4.056582467007964488e-02
2.200000000000000000e+01, 4.199769687503932675e-02
2.300000000000000000e+01, 3.798844509397816815e-02
