3.103106054440589734e+00 -7.405627071896350166e-01 4.302849728186597389e+00 9.551562020416382026e+00 -1.541612071999028943e+00 -1.495171136195816208e+00
1.018951474075330665e+01 4.656439612126297867e+00 -2.906903810807055066e+00 3.401747462781126607e+00 -2.712545889227261142e+00 -2.901716419891161358e+00
1.753709899208807599e+00 -1.204594847673862468e+01 -1.081050091911399846e+01 -3.548849697904111977e+00 -6.257544682817323789e+00 1.945533757206267644e+00
-5.635476321123017662e+00 -8.828792054003448797e+00 9.213939433761700215e+00 -1.402527030514172157e+00 3.287332626314053985e-01 -8.950374377566767237e+00
