0.000000000000000000e+00, 5.405654932646483113e-01
1.000000000000000000e+00, 4.569688534257990153e-01
2.000000000000000000e+00, 4.702872778907471463e-01
3.000000000000000000e+00, 5.352648621663304018e-01
4.000000000000000000e+00, 4.658761071247010110e-01
5.000000000000000000e+00, 4.792104302884868661e-01
6.000000000000000000e+00, 4.894012604774150010e-01
7.000000000000000000e+00, 4.844755805628497836e-01
8.000000000000000000e+00, 5.622979452772571829e-01
9.000000000000000000e+00, 4.856642176440625347e-01
1.000000000000000000e+01, 4.862963298789896860e-01
1.100000000000000000e+01, 5.280110366638601782e-01
1.200000000000000000e+01, 4.344788962884597594e-01
1.300000000000000000e+01, 5.110720799633686751e-01
1.400000000000000000e+01, 4.244645168086695342e-01
1.500000000000000000e+01, 5.403266583500950793e-01
1.600000000000000000e+01, 5.503056866714196582e-01
1.700000000000000000e+01, 4.434611876893035376e-01
1.800000000000000000e+01, 5.357065939078281547e-01
1.900000000000000000e+01, 5.136181269638325775e-01
2.000000000000000000e+01, 5.251609412987467973e-01
2.100000000000000000e+01, 5.258021163426804812e-01
2.200000000000000000e+01, 5.011785981791917477e-01
2.300000000000000000e+01, 5.605496646671078720e-01
2.400000000000000000e+01, 5.491366977541243255e-01
2.500000000000000000e+01, 5.028833282765575730e-01
2.600000000000000000e+01, 4.930985365383992458e-01
2.700000000000000000e+01, 4.973369672290683940e-01
2.800000000000000000e+01, 5.079467573312596018e-01
2.900000000000000000e+01, 4.884990101129334517e-01
