4.388185692377060576e+00
2.402812625425145843e+00
7.385855261516853787e-01
1.521359112420633819e+00
1.005585282982023099e+00
6.074972475023742824e+00
3.361121403878957192e+00
1.033013030122504672e+00
3.577190831535151938e-01
