0.000000000000000000e+00, 4.655339580412147238e-01
1.000000000000000000e+00, 4.257340400675551639e-01
2.000000000000000000e+00, 4.134679040510120251e-01
3.000000000000000000e+00, 3.652993789285474135e-01
4.000000000000000000e+00, 3.459955422065633668e-01
5.000000000000000000e+00, 2.970286833795047765e-01
6.000000000000000000e+00, 2.774812067991779263e-01
7.000000000000000000e+00, 2.607696576376499764e-01
8.000000000000000000e+00, 2.460261154874300582e-01
9.000000000000000000e+00, 2.470535483318004322e-01
1.000000000000000000e+01, 2.200033943117042645e-01
1.100000000000000000e+01, 2.100617476372577397e-01
1.200000000000000000e+01, 2.026321848746037713e-01
1.300000000000000000e+01, 1.839345283528214803e-01
1.400000000000000000e+01, 1.866355040733092274e-01
1.500000000000000000e+01, 1.746991225356455957e-01
1.600000000000000000e+01, 1.662780464579821094e-01
1.700000000000000000e+01, 1.667665212284761833e-01
1.800000000000000000e+01, 1.597489398144986139e-01
1.900000000000000000e+01, 1.474351729179955717e-01
2.000000000000000000e+01, 1.718772535231583021e-01
2.100000000000000000e+01, 1.218393648006565883e-01
2.200000000000000000e+01, 1.218008697027613135e-01
2.300000000000000000e+01, 9.917044642764862028e-02
2.400000000000000000e+01, 8.641925153675958371e-02
2.500000000000000000e+01, 9.127044833882051733e-02
2.600000000000000000e+01, 7.523068319753577204e-02
2.700000000000000000e+01, 7.048924997465615128e-02
2.800000000000000000e+01, 6.264528747937847530e-02
2.900000000000000000e+01, 5.911855315511708314e-02
3.000000000000000000e+01, 5.234457026718584288e-02
3.100000000000000000e+01, 5.389069573848409567e-02
3.200000000000000000e+01, 4.894156324668640090e-02
3.300000000000000000e+01, 4.800163379913491291e-02
3.400000000000000000e+01, 4.552350787092793172e-02
3.500000000000000000e+01, 4.387129390833315740e-02
3.600000000000000000e+01, 4.340503711700358785e-02
