0.000000000000000000e+00, 4.639577927029674975e-01
1.000000000000000000e+00, 4.666930191896863089e-01
2.000000000000000000e+00, 4.601938437048948005e-01
3.000000000000000000e+00, 4.555886416260954141e-01
4.000000000000000000e+00, 4.497153762708613889e-01
5.000000000000000000e+00, 4.556728352753993683e-01
6.000000000000000000e+00, 4.438387492575917581e-01
7.000000000000000000e+00, 4.373408074810080093e-01
8.000000000000000000e+00, 4.395290705268825038e-01
9.000000000000000000e+00, 4.307547751970617900e-01
1.000000000000000000e+01, 4.328451935756227886e-01
1.100000000000000000e+01, 4.362730444379828709e-01
1.200000000000000000e+01, 4.277117032361311133e-01
1.300000000000000000e+01, 4.277398705618042918e-01
1.400000000000000000e+01, 4.196615497944442552e-01
1.500000000000000000e+01, 4.151942343664437041e-01
1.600000000000000000e+01, 4.156895290105863672e-01
1.700000000000000000e+01, 4.218410429783236992e-01
1.800000000000000000e+01, 4.193685059980782337e-01
1.900000000000000000e+01, 4.240565283062561752e-01
2.000000000000000000e+01, 4.224907698693924907e-01
2.100000000000000000e+01, 4.112766310305486783e-01
2.200000000000000000e+01, 4.115722805222230551e-01
2.300000000000000000e+01, 4.123902127756213787e-01
2.400000000000000000e+01, 4.046641012979474983e-01
2.500000000000000000e+01, 4.129980126831724885e-01
2.600000000000000000e+01, 4.105824239794251818e-01
2.700000000000000000e+01, 4.128172916974446882e-01
2.800000000000000000e+01, 4.054192153837344326e-01
2.900000000000000000e+01, 4.014185762751127928e-01
3.000000000000000000e+01, 3.963986367146927758e-01
3.100000000000000000e+01, 4.125853247285589109e-01
3.200000000000000000e+01, 4.042146652557140896e-01
3.300000000000000000e+01, 4.099333431837796082e-01
3.400000000000000000e+01, 3.984343948851906680e-01
3.500000000000000000e+01, 4.088645313024004690e-01
3.600000000000000000e+01, 3.979726376381862996e-01
3.700000000000000000e+01, 3.881636088381241745e-01
3.800000000000000000e+01, 3.854682523984531151e-01
3.900000000000000000e+01, 3.781682828721859013e-01
4.000000000000000000e+01, 3.894478860715962498e-01
4.100000000000000000e+01, 3.871698506587893385e-01
4.200000000000000000e+01, 3.578006204392557010e-01
4.300000000000000000e+01, 3.705822462351212043e-01
4.400000000000000000e+01, 3.602869485183132214e-01
4.500000000000000000e+01, 3.510723911087327842e-01
4.600000000000000000e+01, 3.505358795458227705e-01
4.700000000000000000e+01, 3.433698469135863518e-01
4.800000000000000000e+01, 3.396445952159550807e-01
4.900000000000000000e+01, 3.387517949213704749e-01
5.000000000000000000e+01, 3.325362757831793470e-01
5.100000000000000000e+01, 3.370473112919200043e-01
5.200000000000000000e+01, 3.303148906972048215e-01
5.300000000000000000e+01, 3.416611581928487573e-01
5.400000000000000000e+01, 3.403963250766282034e-01
5.500000000000000000e+01, 3.536922161358742045e-01
5.600000000000000000e+01, 3.306247778427209849e-01
5.700000000000000000e+01, 3.261121217941536088e-01
5.800000000000000000e+01, 3.303055198162732631e-01
5.900000000000000000e+01, 3.343259691469155359e-01
6.000000000000000000e+01, 3.205885140431703473e-01
6.100000000000000000e+01, 3.195062956907873120e-01
6.200000000000000000e+01, 3.018380577196317360e-01
6.300000000000000000e+01, 3.204989987910930593e-01
6.400000000000000000e+01, 3.086536538334575530e-01
6.500000000000000000e+01, 3.083657726700986812e-01
6.600000000000000000e+01, 3.021764155672514995e-01
6.700000000000000000e+01, 3.059837602346468510e-01
6.800000000000000000e+01, 2.935149654101880667e-01
6.900000000000000000e+01, 3.012691840976097213e-01
7.000000000000000000e+01, 3.008961533631390184e-01
7.100000000000000000e+01, 3.000242739952829196e-01
7.200000000000000000e+01, 2.874688557637803954e-01
7.300000000000000000e+01, 2.970529134626406775e-01
7.400000000000000000e+01, 2.795024872507722580e-01
7.500000000000000000e+01, 2.836548110085860830e-01
7.600000000000000000e+01, 2.929690067427029310e-01
7.700000000000000000e+01, 2.773548057101392073e-01
7.800000000000000000e+01, 2.932980626813424530e-01
7.900000000000000000e+01, 2.806512364867762011e-01
8.000000000000000000e+01, 2.859328545734889926e-01
8.100000000000000000e+01, 2.890302689690528726e-01
8.200000000000000000e+01, 2.786525885733613372e-01
8.300000000000000000e+01, 2.835683833179533098e-01
8.400000000000000000e+01, 2.731938644866352961e-01
8.500000000000000000e+01, 2.735492467019929874e-01
8.600000000000000000e+01, 2.729932294606900456e-01
8.700000000000000000e+01, 2.705636917001192354e-01
8.800000000000000000e+01, 2.670984024305137483e-01
8.900000000000000000e+01, 2.701979996615151980e-01
9.000000000000000000e+01, 2.600799133935711160e-01
9.100000000000000000e+01, 2.667312128734108390e-01
9.200000000000000000e+01, 2.787750067938196130e-01
9.300000000000000000e+01, 2.720543316865378092e-01
9.400000000000000000e+01, 2.670498563680719362e-01
9.500000000000000000e+01, 2.713578736638951883e-01
9.600000000000000000e+01, 2.537233835003167015e-01
9.700000000000000000e+01, 2.702320812822771035e-01
9.800000000000000000e+01, 2.634134510301721632e-01
9.900000000000000000e+01, 2.707822230775563388e-01
