0.000000000000000000e+00, 1.989102319800025997e-01
1.000000000000000000e+00, 4.463852386056463839e-01
2.000000000000000000e+00, 3.176838152907517365e-01
3.000000000000000000e+00, 2.949831485381678164e-01
4.000000000000000000e+00, 7.473056584474450925e-02
5.000000000000000000e+00, 4.617338274300785556e-02
6.000000000000000000e+00, 3.597537554065586424e-02
7.000000000000000000e+00, 3.652423872887899936e-02
8.000000000000000000e+00, 3.511479746968829141e-02
9.000000000000000000e+00, 3.873890686243144227e-02
1.000000000000000000e+01, 4.562861615195103193e-02
1.100000000000000000e+01, 3.322901087756278959e-02
1.200000000000000000e+01, 1.998794100676016053e-02
1.300000000000000000e+01, 2.057625124897359548e-02
1.400000000000000000e+01, 1.841363041918358742e-02
1.500000000000000000e+01, 1.888168800248626877e-02
1.600000000000000000e+01, 1.863005907809418132e-02
1.700000000000000000e+01, 1.918090058630953984e-02
1.800000000000000000e+01, 1.873343894828441089e-02
1.900000000000000000e+01, 1.731611698703472077e-02
2.000000000000000000e+01, 1.193880140908811296e-02
