0.000000, 0.545806
1.000000, 0.533122
2.000000, 0.511051
3.000000, 0.493401
4.000000, 0.466871
5.000000, 0.455070
6.000000, 0.416419
7.000000, 0.399796
8.000000, 0.361746
9.000000, 0.355092
10.000000, 0.317621
11.000000, 0.308050
12.000000, 0.301511
13.000000, 0.294557
14.000000, 0.285166
15.000000, 0.260237
16.000000, 0.259998
17.000000, 0.260575
18.000000, 0.241484
19.000000, 0.273279
20.000000, 0.248284
21.000000, 0.219547
22.000000, 0.206128
23.000000, 0.208358
24.000000, 0.214866
25.000000, 0.204113
26.000000, 0.203059
27.000000, 0.192874
28.000000, 0.198417
29.000000, 0.195860
30.000000, 0.191720
31.000000, 0.201894
32.000000, 0.193328
33.000000, 0.211799
34.000000, 0.207666
35.000000, 0.191474
36.000000, 0.195439
37.000000, 0.185402
38.000000, 0.188642
39.000000, 0.193401
40.000000, 0.220039
41.000000, 0.197478
42.000000, 0.191745
43.000000, 0.216273
44.000000, 0.195491
