1.761557526789631391e-11
2.533685489640918670e-05
8.550978646155836397e-05
3.283152212762022862e-10
2.417592457007526993e-05
1.501925984891234905e-10
9.452555685678785174e-11
2.049644010141803157e-05
3.911155129829932810e-05
1.926470143818971365e-10
6.192150623508461927e-06
7.636321060107022067e-05
1.746117758406887584e-10
1.544760799429742250e-10
7.069799614475799536e-11
3.499484841816557849e-10
2.466632184345579371e-06
5.160743700523806983e-06
7.768853103922884501e-05
4.440543232573675300e-05
