0.000000000000000000e+00, 4.895921072246624539e-01
1.000000000000000000e+00, 4.786430314306256428e-01
2.000000000000000000e+00, 4.742109527275167324e-01
3.000000000000000000e+00, 5.123709942138019446e-01
4.000000000000000000e+00, 5.036021674391896186e-01
5.000000000000000000e+00, 5.192614166878491977e-01
6.000000000000000000e+00, 4.898108032163179248e-01
7.000000000000000000e+00, 5.618267597575372641e-01
8.000000000000000000e+00, 4.969350347724759143e-01
9.000000000000000000e+00, 5.009710519403630657e-01
1.000000000000000000e+01, 5.239644319131254724e-01
1.100000000000000000e+01, 4.692678533953651976e-01
1.200000000000000000e+01, 4.606702884996931591e-01
1.300000000000000000e+01, 4.769609726731935395e-01
1.400000000000000000e+01, 4.371107145323119836e-01
1.500000000000000000e+01, 5.511895327090519103e-01
1.600000000000000000e+01, 4.613332204843997308e-01
1.700000000000000000e+01, 5.064550104090215221e-01
1.800000000000000000e+01, 5.569837231573828706e-01
1.900000000000000000e+01, 4.933110800092693760e-01
2.000000000000000000e+01, 5.357941066883346037e-01
2.100000000000000000e+01, 4.569050070862601953e-01
2.200000000000000000e+01, 4.559275494959104114e-01
2.300000000000000000e+01, 5.214813782685792098e-01
2.400000000000000000e+01, 4.792508631581381406e-01
2.500000000000000000e+01, 4.569575914457889576e-01
2.600000000000000000e+01, 5.311497996787108988e-01
2.700000000000000000e+01, 4.891867353708568289e-01
2.800000000000000000e+01, 4.882570358165614355e-01
2.900000000000000000e+01, 4.722816892865878691e-01
