0.000000000000000000e+00, 4.507468225536698236e-01
1.000000000000000000e+00, 4.337012753932209530e-01
2.000000000000000000e+00, 4.385073598808987838e-01
3.000000000000000000e+00, 4.327566035819958024e-01
4.000000000000000000e+00, 4.244161545958109460e-01
5.000000000000000000e+00, 4.121587011824944802e-01
6.000000000000000000e+00, 4.034329042936837251e-01
7.000000000000000000e+00, 4.095116474671310347e-01
8.000000000000000000e+00, 3.996630087716018243e-01
9.000000000000000000e+00, 3.956683419479123387e-01
1.000000000000000000e+01, 3.920447817456433892e-01
1.100000000000000000e+01, 3.894985595678669421e-01
1.200000000000000000e+01, 3.931205601631496682e-01
1.300000000000000000e+01, 3.812563697144624730e-01
1.400000000000000000e+01, 3.889641738947895444e-01
1.500000000000000000e+01, 3.826208540774829192e-01
1.600000000000000000e+01, 3.892248205002982742e-01
1.700000000000000000e+01, 3.817666041114303188e-01
1.800000000000000000e+01, 3.763613970747747284e-01
1.900000000000000000e+01, 3.812493360757566729e-01
2.000000000000000000e+01, 3.748368267365097539e-01
2.100000000000000000e+01, 3.706593021746929506e-01
2.200000000000000000e+01, 3.765984672354847351e-01
2.300000000000000000e+01, 3.784152133539898655e-01
2.400000000000000000e+01, 3.733220653511111209e-01
2.500000000000000000e+01, 3.765819388062663364e-01
2.600000000000000000e+01, 3.703534843210871119e-01
2.700000000000000000e+01, 3.660683383896773946e-01
2.800000000000000000e+01, 3.562833041042356430e-01
2.900000000000000000e+01, 3.710874667386230841e-01
3.000000000000000000e+01, 3.663174958314422414e-01
3.100000000000000000e+01, 3.591167947859581489e-01
3.200000000000000000e+01, 3.648384486660808390e-01
3.300000000000000000e+01, 3.634652051681665497e-01
3.400000000000000000e+01, 3.515150614612814750e-01
3.500000000000000000e+01, 3.568816347612501771e-01
3.600000000000000000e+01, 3.559231488313971403e-01
3.700000000000000000e+01, 3.589954606658537495e-01
3.800000000000000000e+01, 3.545540566388430403e-01
3.900000000000000000e+01, 3.556585879385955606e-01
4.000000000000000000e+01, 3.474025412575341698e-01
4.100000000000000000e+01, 3.526375772115716289e-01
4.200000000000000000e+01, 3.489609631286574865e-01
4.300000000000000000e+01, 3.484825553938398768e-01
4.400000000000000000e+01, 3.445243525190120892e-01
4.500000000000000000e+01, 3.493492277408422053e-01
4.600000000000000000e+01, 3.448963792398543893e-01
4.700000000000000000e+01, 3.439322472482200244e-01
4.800000000000000000e+01, 3.509829731538307018e-01
4.900000000000000000e+01, 3.444924254040774292e-01
